student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout
202208,FEMALE,CS,Y,None,,24.0,5.49485411193924,60.7282352515973,54202,,8.6,17,3,8,No,0
219161,M,CS,,Graduate,-,26.0,4.26997369561324,78.4039387326357,67118,4.0,14.7,23,1,5,No,0
218301,FEMALE,,,,Y,25.0,6.46488831787383,79.481196030759,42415,3.0,5.6,35,1,9,Yes,0
203787,Other,,Nope,Postgraduate,N,18.0,6.35710619122173,64.6775041885397,67365,3.0,20.8,25,2,0,N,0
212546,Female,ECE,Y,None,Yes,24.0,6.93665117964229,74.7431707282673,24580,3.0,18.9,17,3,7,No,0
210417,Male,BIO,Yes,Primary,No,24.0,,76.369053876373,40001,5.0,,16,0,1,No,0
216445,M,CIVIL,N,,,22.0,5.77523482346178,59.5888637450259,44605,6.0,13.3,58,3,3,,0
215729,Other,BIO,Nope,None,Yes,22.0,4.46357802464468,66.5450747437868,62758,6.0,24.7,10,4,3,No,0
209318,Male,COMMERCE,Y,None,,20.0,5.84342800905921,60.9817717853857,9628,5.0,19.7,57,4,5,Yes,1
216699,,BIO,Nope,,N,18.0,4.62501431014843,80.3744099142686,39885,2.0,20.4,24,2,8,Yes,0
202300,M,BIO,Nope,,-,23.0,5.49400963983147,82.4108549987393,31847,2.0,19.1,16,4,1,Y,0
217657,Male,ARTS,,,Y,20.0,6.54920310948258,69.1269207475107,90700,6.0,17.1,12,2,2,Y,0
202441,Female,ARTS,Nope,Primary,No,24.0,5.22383547950475,66.7462888604497,56217,6.0,22.5,5,3,8,Yes,0
217145,,CS,No,None,,19.0,4.76519336382468,73.1248063422184,68051,6.0,23.6,44,0,0,No,1
201322,FEMALE,COMMERCE,N,Secondary,N,23.0,5.81248530899688,,39326,5.0,,26,1,7,No,0
201603,,BIO,Y,Postgraduate,Y,20.0,5.90735118111769,69.5049684707324,60870,2.0,13.2,59,2,9,No,0
212402,Female,CIVIL,,Secondary,,18.0,5.8192449567597,88.0618400313003,18758,2.0,19.7,10,2,8,Yes,1
209945,M,ARTS,N,Graduate,,24.0,5.737420312091,86.3251420484116,49320,5.0,12.4,34,0,2,No,0
208014,M,ARTS,Y,,N,25.0,5.08678091337502,71.5958273212313,85631,4.0,5.9,28,3,3,,0
210944,,CS,N,Primary,,16.0,,71.920428183197,58683,2.0,5.2,28,2,0,No,0
204065,M,ME,,Graduate,-,26.0,6.07508738830721,68.1842507604187,23053,6.0,16.7,4,1,0,Yes,0
201294,,COMMERCE,No,Graduate,Yes,20.0,4.36073910306635,68.1072614888173,68430,5.0,12.7,24,1,2,Yes,0
202000,Male,ECE,No,Postgraduate,N,23.0,6.66828772847791,100.0,70727,4.0,17.5,47,3,3,Yes,0
217403,FEMALE,ARTS,No,,,24.0,5.27151419919339,75.2382469363133,68919,5.0,16.3,23,1,4,No,0
202063,Male,ME,Yes,Graduate,-,19.0,6.83835048552628,70.8721583045816,59197,6.0,24.7,22,2,4,No,1
212263,M,ME,Yes,Graduate,No,17.0,6.68422280541579,76.1114340844384,69854,2.0,19.5,45,1,7,Yes,0
201507,FEMALE,CS,N,,,,4.77774391654229,,55107,3.0,11.3,21,4,8,Yes,1
215109,Male,BIO,Yes,Graduate,,21.0,4.51113597133573,76.2029589617603,28030,5.0,11.0,51,0,8,,0
201559,Female,COMMERCE,Y,Postgraduate,,23.0,5.74132273978299,74.0625610888417,54743,2.0,6.2,46,2,9,No,1
215496,FEMALE,CIVIL,Nope,Primary,Y,23.0,5.17344012527006,77.1287725890795,71344,5.0,18.7,26,1,3,No,0
205577,,ECE,Nope,,-,24.0,5.35663312638306,61.477437291287,70528,,15.3,28,0,3,,0
218791,Other,ARTS,Nope,Postgraduate,Y,24.0,6.37306271704781,69.2589485263779,45312,2.0,6.4,47,0,7,No,1
213375,Female,,Yes,,Y,,5.75354597576739,45.1921535604613,72555,6.0,18.7,20,4,4,No,1
210688,Male,CIVIL,Nope,,,20.0,6.11022527399553,69.8666386394123,55079,5.0,13.9,13,4,2,Yes,0
213895,FEMALE,CS,N,Graduate,Y,16.0,6.43037133799878,74.2472343229297,49751,2.0,16.9,2,1,7,No,0
213228,Other,ECE,Nope,Graduate,-,23.0,4.65790585726492,81.1304169181309,72637,3.0,16.0,42,0,0,No,0
218325,FEMALE,ARTS,N,,Yes,20.0,4.05215969300382,55.909918961062,56768,2.0,7.7,8,2,3,N,1
205611,Male,BIO,Nope,,-,19.0,6.06202625530742,70.9603619617723,57450,2.0,,5,2,8,No,0
214538,Female,ARTS,N,Secondary,N,23.0,5.93186706626834,79.4862718853617,65618,3.0,5.7,22,3,0,No,0
205335,Male,ARTS,Nope,Secondary,,26.0,,77.5254104608728,5979,6.0,9.2,51,1,4,No,1
209546,Other,,Y,Graduate,No,22.0,4.5001143812213,57.1656498017502,76559,5.0,16.6,53,2,4,No,0
202814,M,,Y,,-,20.0,6.78065082049054,100.0,75518,3.0,19.2,28,1,9,N,1
204141,FEMALE,COMMERCE,Nope,,No,,6.8349540864566,56.3673242085739,46638,6.0,,52,4,7,Yes,0
207938,Female,COMMERCE,Nope,,Yes,26.0,5.34064911741,82.710358441455,16144,5.0,23.3,18,4,8,No,0
216576,Female,,N,None,No,17.0,4.65137980301642,,87786,6.0,18.5,40,0,3,Yes,1
203549,,,Y,Graduate,Y,22.0,,,54239,2.0,23.5,59,2,1,No,0
212915,,COMMERCE,Nope,,-,,5.74166605771771,86.6493189982414,37295,5.0,8.0,49,4,8,Yes,0
206016,Female,COMMERCE,No,,Y,20.0,6.68963933813651,56.0630049448159,81493,3.0,23.2,12,0,9,No,0
206906,,COMMERCE,,Postgraduate,Yes,25.0,5.64334409136174,78.6911735962101,49556,3.0,21.8,14,2,6,Yes,0
214944,Male,CS,Y,Postgraduate,-,16.0,5.06299463797674,61.906186865997,75437,5.0,15.9,11,3,8,Yes,0
212224,Male,CS,N,,,26.0,5.66419046997661,81.5085617182931,26405,3.0,16.1,12,2,6,No,0
206720,M,,N,Primary,-,17.0,5.84931034363366,75.940034723501,2914,2.0,18.7,34,4,1,N,1
201235,Other,ECE,N,Postgraduate,,,5.45578491734152,76.117792413373,52122,4.0,8.8,35,1,2,Y,0
219509,Male,BIO,N,Graduate,N,21.0,5.96164336328426,84.0942282988704,65071,3.0,18.9,42,3,8,Yes,0
214543,,ECE,N,Primary,,17.0,4.93552728586147,84.6870452501675,33954,5.0,17.5,56,1,4,No,1
210643,Female,ARTS,N,Graduate,,18.0,5.43113162590225,85.1086741268785,46052,3.0,10.8,36,1,8,,0
219490,Male,,Nope,,,22.0,4.5633604411254,100.0,65352,5.0,14.9,47,2,1,No,0
212949,FEMALE,ME,Yes,Postgraduate,,22.0,5.17636863947992,57.904483177272,47010,4.0,15.5,1,2,8,No,1
202251,M,CS,Y,Graduate,,19.0,6.13780063035853,75.6352843129518,12552,2.0,9.7,57,4,8,Yes,0
209217,M,CIVIL,,None,N,21.0,5.22593157296409,69.5798639075759,38094,6.0,16.5,55,3,7,No,0
203670,M,CS,,Graduate,Y,22.0,5.56927010966158,71.3118848375591,57906,6.0,9.5,53,3,5,No,1
214580,M,ARTS,,None,No,26.0,4.74361918485054,73.0635692932043,34339,4.0,12.6,8,2,2,,0
209793,FEMALE,ARTS,,,N,17.0,5.39707209330335,45.3504126984354,65306,6.0,15.8,48,1,7,Yes,1
213225,,COMMERCE,Y,Graduate,-,23.0,5.03970393177279,76.9025293852858,41361,2.0,14.1,9,3,1,No,0
211838,Other,BIO,Yes,None,-,20.0,6.16020923075112,70.0600150355931,27095,,16.0,33,0,8,,0
208505,Male,,N,Graduate,N,19.0,4.71963022451593,55.7572901478568,54611,5.0,13.1,5,4,9,Yes,0
208828,,ME,No,Secondary,-,17.0,6.60191912589107,75.614809743618,47605,3.0,23.1,55,1,7,Yes,0
214921,,CS,Y,Graduate,-,22.0,5.65530298044963,100.0,68013,3.0,21.5,41,1,1,Yes,0
209909,Female,ECE,N,,Yes,26.0,4.75277728733648,72.3823237324427,50105,3.0,24.0,8,1,7,No,0
218810,M,CIVIL,N,,N,,6.60374613924811,90.7155083467843,44548,6.0,12.4,46,1,4,Yes,0
200947,M,ME,Y,Postgraduate,No,24.0,5.82159361845283,75.6133542521238,79643,3.0,18.0,50,2,5,No,0
211689,M,ARTS,,,,25.0,5.66284550257179,68.7811421109313,57903,2.0,20.9,14,4,0,N,1
206985,M,ME,No,Secondary,No,24.0,6.00948221003033,93.6756910368944,30758,2.0,13.3,19,3,0,Yes,0
214239,Female,ECE,N,None,-,18.0,6.27998391706837,85.4593774612569,65614,,24.5,22,4,1,No,0
202970,FEMALE,COMMERCE,Yes,Primary,Y,18.0,4.85818724556754,,42403,5.0,17.1,20,0,9,No,1
215518,Female,ARTS,No,Graduate,No,20.0,4.27154638624238,66.5936834701165,21701,2.0,24.4,14,3,3,Yes,1
215024,Other,COMMERCE,Y,Graduate,,16.0,4.66494344451418,79.3285051448208,25822,4.0,18.1,56,2,8,No,1
203885,Male,CS,,Graduate,N,21.0,5.89127294398246,61.6143518132254,46037,5.0,19.2,33,2,1,No,1
216863,M,ARTS,N,Postgraduate,N,18.0,6.17748589836321,53.7430431185698,40746,2.0,14.5,18,4,1,No,0
218157,FEMALE,COMMERCE,,,Y,18.0,6.436347758085,83.7734930014089,27345,2.0,24.6,4,2,1,No,0
212963,Female,,,None,,18.0,4.61923783371093,58.2527713886707,50012,,14.8,37,4,9,Yes,0
213823,,CIVIL,Nope,,N,22.0,6.85589813666304,89.3614418572525,83199,6.0,13.2,21,0,3,Yes,0
211910,Other,COMMERCE,No,Graduate,Yes,23.0,4.05409340349073,,33241,5.0,18.9,36,4,1,No,0
206697,Male,CIVIL,Nope,None,Y,17.0,6.04883372380723,100.0,62930,5.0,19.6,50,2,2,No,0
213151,M,BIO,N,None,-,17.0,5.18220223018162,84.4185097719473,55046,5.0,8.8,46,0,6,Yes,0
217325,Female,CIVIL,No,Graduate,,22.0,6.19739165980692,62.7988379858851,55774,6.0,12.2,55,4,8,,1
219370,M,ECE,,None,Yes,18.0,5.77155181998483,74.5419250626666,42050,5.0,13.6,42,3,1,,0
211079,,CS,N,,Yes,26.0,4.35422107566844,82.5293542629318,33473,3.0,24.8,40,3,6,No,1
218483,Other,COMMERCE,Y,None,,16.0,6.74097200507722,79.1688192442172,48769,6.0,13.9,22,4,9,Y,0
207131,M,,,Postgraduate,Y,24.0,5.16116074384774,53.7480712720227,63450,4.0,10.7,37,0,1,N,0
206058,Female,ECE,N,Graduate,,23.0,5.49041930492918,83.0490085734051,68905,6.0,22.6,29,0,1,No,0
201840,FEMALE,CIVIL,Y,,Yes,22.0,,83.9163071654155,73738,4.0,21.7,11,3,7,No,0
212210,Other,CIVIL,,Postgraduate,,18.0,5.47255732408021,77.7112369399414,42673,6.0,12.9,31,2,9,,0
201564,Other,CIVIL,Y,Graduate,No,21.0,6.73573344690357,90.0784472966888,34763,5.0,22.0,27,2,3,Yes,0
203673,M,ME,Nope,Postgraduate,-,22.0,6.40097432402769,89.1885495226644,51054,5.0,21.7,52,2,5,N,0
216487,FEMALE,,,,Y,21.0,4.38856260959171,80.1330263788445,41579,4.0,21.9,44,0,5,No,1
204311,M,COMMERCE,Yes,Postgraduate,,19.0,4.45010706715922,87.2739737147611,83699,5.0,12.1,9,3,8,Yes,0
204698,Male,ME,N,,No,,5.88743705691561,53.7571887009699,10874,3.0,24.3,34,2,8,No,0
210750,Male,,,Graduate,-,23.0,5.25155963299255,61.2061661871789,43485,3.0,18.7,53,0,4,No,1
203320,Female,ME,N,,Yes,,5.45380120449451,59.629708528586,43998,6.0,8.6,44,2,9,No,1
205192,Male,ECE,Y,None,N,25.0,4.82391668169141,75.2005762992697,77085,5.0,10.8,21,4,3,No,0
210464,FEMALE,,,,No,23.0,5.97843960053705,66.8357482537666,77890,,12.6,47,0,0,N,0
204468,M,ECE,Y,,Y,18.0,,73.8717657710393,47334,,,4,2,8,No,0
212446,,ARTS,,,Yes,21.0,5.28521490882742,92.3946501385249,67037,2.0,19.1,16,1,8,Yes,0
204773,Male,COMMERCE,No,,,25.0,4.19741155753142,64.1640541440936,60064,5.0,17.1,16,2,6,Y,0
206575,,CIVIL,Yes,Graduate,Y,17.0,4.88437700441533,89.6601751987628,49731,4.0,20.4,8,2,5,,0
216961,,ARTS,Y,Secondary,No,26.0,5.4653449036242,62.3874814635239,29360,2.0,8.6,51,4,8,No,0
204709,FEMALE,CS,No,None,Yes,16.0,5.67083653525683,69.6390265547454,43880,,15.1,22,1,3,,0
200847,Other,BIO,Yes,,N,23.0,6.65638596323142,83.2107261062473,97436,3.0,23.9,47,4,1,No,0
213738,M,ME,,,Yes,,6.3555211003566,70.9241366008282,25553,2.0,10.9,20,3,8,Yes,0
200838,M,BIO,N,None,Y,22.0,6.59573029810717,92.8551404119673,69135,4.0,11.0,5,3,8,,0
208740,,ME,Yes,,Yes,19.0,5.76833770544525,70.3104845592002,42359,6.0,20.0,59,0,1,No,0
211125,,BIO,Y,Postgraduate,N,20.0,5.88889364360067,83.6553561239865,60155,5.0,,41,3,8,No,0
207532,Other,COMMERCE,Nope,,Yes,19.0,4.06106000390404,67.9331959023855,47060,2.0,11.7,32,0,5,No,0
217256,FEMALE,,Nope,,No,22.0,4.63581512868138,87.1927676484597,76406,4.0,14.1,54,3,7,,0
207759,FEMALE,CS,Y,None,Yes,18.0,5.92574642402656,85.1064650163058,59301,3.0,15.5,46,0,0,Y,0
204597,M,CS,Nope,,-,16.0,4.22973530939098,71.1451244151127,62006,3.0,,14,3,8,Yes,0
209609,,ARTS,Y,None,N,24.0,6.7139095514391,68.8812653544984,45686,6.0,21.5,51,3,6,Yes,0
205785,M,ECE,Y,None,Y,19.0,4.52501757347193,64.8837801630913,66402,5.0,,6,4,6,Yes,1
204706,M,ME,,Postgraduate,N,23.0,6.87788049914344,100.0,53271,4.0,22.5,35,3,0,,0
218816,FEMALE,ME,No,Graduate,Yes,,5.52876201477205,80.9696122507418,63190,5.0,14.1,29,0,8,No,1
219966,Male,ECE,,Primary,,18.0,6.14429561936189,77.8658530471726,37395,4.0,23.9,11,3,1,,0
200604,Other,,Yes,Postgraduate,,18.0,6.84398863488905,92.9260053557021,49168,4.0,12.5,14,3,2,No,0
215035,M,BIO,,None,No,19.0,5.12454744011851,82.2566161733836,23476,5.0,6.5,38,0,7,No,1
210270,M,ME,Y,,Yes,26.0,5.93546343873466,61.6330018733969,41967,3.0,9.5,54,1,9,,0
218641,FEMALE,CS,N,Postgraduate,,20.0,6.20961873119742,66.5422360321545,30503,5.0,15.7,37,2,7,,0
207225,Female,ECE,,Secondary,Yes,21.0,6.91691842871689,71.2113323426312,73394,4.0,13.8,38,3,3,N,0
202311,Male,CS,Yes,Postgraduate,-,16.0,6.70236853411573,61.5527695228269,77357,6.0,18.1,26,1,6,No,1
213075,Male,ECE,,Primary,No,23.0,6.18866996339488,85.1134055473339,38464,4.0,24.6,55,3,4,No,1
212535,Female,,No,None,N,25.0,5.80350755958959,77.0441888195507,100408,,18.6,50,1,1,Yes,1
218932,Female,BIO,No,,,16.0,6.42939033931869,71.4046521039313,45823,4.0,21.6,27,3,1,Yes,0
214496,Male,COMMERCE,N,,Yes,19.0,6.02988940944457,96.7301028198511,56531,3.0,9.6,1,1,4,No,0
201982,M,ME,N,,N,20.0,4.22211453858953,81.1119163610245,42682,2.0,15.1,51,3,7,No,0
212658,FEMALE,,Nope,Primary,-,26.0,6.26383822779075,61.1675026426226,70966,4.0,20.0,6,0,1,No,0
208391,,ECE,N,,,20.0,5.14360286884827,82.574152571625,41236,5.0,9.5,14,1,9,N,0
208677,Male,ECE,Yes,Secondary,Yes,23.0,6.18587439633999,58.1895431688296,53381,5.0,21.0,48,3,5,No,1
211462,Other,BIO,N,Secondary,-,18.0,5.03731736633892,89.0938108141587,14456,,9.6,9,1,0,Yes,0
212916,FEMALE,ECE,,Primary,No,25.0,6.22786475871718,62.7422428885979,40670,3.0,23.2,39,3,9,,0
205728,Male,COMMERCE,Nope,,Yes,24.0,5.60937143482406,76.1866943447223,33042,,7.8,44,4,2,No,0
202823,,CS,N,Secondary,No,24.0,5.62575912547362,47.1829979640568,40073,3.0,14.8,34,1,6,Y,0
204551,FEMALE,COMMERCE,N,Primary,,22.0,4.09918178333685,70.5208876091559,52811,4.0,19.3,15,4,3,No,0
205336,Other,CS,Nope,Postgraduate,Y,25.0,5.63675000657601,100.0,58135,4.0,9.4,11,1,9,,0
211437,Male,BIO,No,,-,24.0,5.49206504325667,67.4673616431166,8399,6.0,8.3,10,1,0,No,0
204453,FEMALE,ME,Y,Secondary,Y,17.0,,57.1699414244091,51330,3.0,24.1,23,2,3,No,1
208186,Female,ARTS,Nope,Secondary,No,17.0,4.38257809515035,88.4793172118694,59191,5.0,9.8,37,2,3,No,1
212093,Male,COMMERCE,Nope,Postgraduate,Yes,24.0,6.65042301283011,96.0643422389022,48643,4.0,24.8,22,0,1,No,0
211353,Male,BIO,Y,,No,17.0,6.98566465332876,74.1332609742222,87048,5.0,10.1,16,2,6,No,0
203749,M,COMMERCE,,Graduate,Yes,24.0,4.76868708020632,78.563068399364,48474,3.0,17.9,36,1,3,No,0
210394,Female,COMMERCE,Y,Postgraduate,Yes,26.0,6.71895870209329,73.6097086562936,43041,5.0,6.0,41,0,0,Yes,0
216121,FEMALE,ECE,N,Secondary,Yes,19.0,5.91223304632128,81.3281620387295,49689,2.0,15.4,26,3,0,,0
208001,,ECE,Y,Graduate,Y,24.0,4.74245604226576,50.0740956826561,34459,4.0,18.3,58,2,9,N,0
218655,Other,CIVIL,Nope,Postgraduate,,26.0,4.73230577225119,66.2813689602483,44633,6.0,,51,0,3,No,0
210986,,BIO,Nope,Secondary,Yes,26.0,4.00950700752196,90.681597753763,23735,3.0,10.5,13,2,9,Yes,0
211574,FEMALE,,Nope,Primary,,17.0,5.2985888459386,86.5965724756856,37314,5.0,6.7,57,2,6,No,0
218471,M,,Nope,,No,23.0,4.86117528962953,80.2473243629258,34636,5.0,20.9,27,3,1,Yes,0
209079,,CS,,None,No,21.0,,65.2554157744944,54817,5.0,11.4,50,1,6,,0
200524,Other,,N,Graduate,No,20.0,6.8517053606719,75.7227592421403,68656,6.0,18.0,53,1,2,N,1
217303,Male,ECE,No,,-,24.0,6.01071144559248,88.7360886860438,71999,5.0,6.8,6,2,1,Yes,0
209139,Other,ARTS,No,,Yes,25.0,6.15134480013753,79.7820487608275,41388,5.0,20.2,45,0,2,No,0
208450,Female,ARTS,N,Postgraduate,Y,19.0,6.48778075443809,71.4696766805002,35151,3.0,22.6,27,0,0,Yes,0
218414,FEMALE,CS,No,Secondary,No,17.0,4.13524981034133,67.1135122336143,17427,6.0,13.2,10,0,4,Y,1
218943,Female,ARTS,No,Graduate,Yes,25.0,6.11078574976018,78.9717515070721,29313,3.0,19.6,8,3,6,No,0
210648,Male,ARTS,N,Primary,-,21.0,6.74316458806554,,63324,3.0,22.3,24,1,4,,0
200122,Other,CS,Nope,,,20.0,5.74456395721703,58.1013245541335,40515,5.0,13.0,33,2,5,No,1
204366,Other,COMMERCE,Yes,Primary,,21.0,6.7310244792452,69.5846955530366,59150,6.0,24.3,46,3,8,No,1
213268,Other,ECE,Yes,None,No,22.0,,87.5451211642136,22376,2.0,19.6,54,4,0,No,0
214047,Male,ECE,Y,Secondary,,24.0,6.56210194499607,75.4927376021826,81374,6.0,14.3,24,4,7,No,0
202302,Female,ECE,Nope,Postgraduate,Y,,5.74231662019198,71.1518002874378,94554,4.0,20.0,46,3,4,No,0
207397,Female,BIO,No,Secondary,-,19.0,6.69694599602885,,68799,5.0,6.9,53,3,9,,0
211609,,COMMERCE,,,,24.0,4.14265207571433,81.4293300339819,48491,6.0,,17,0,9,No,0
217906,M,ARTS,N,Postgraduate,,18.0,5.1075485742017,74.0576875749552,50693,5.0,10.3,55,4,7,,1
205820,,,Nope,,,25.0,,77.9733493888102,92603,2.0,17.5,3,2,1,No,0
209197,FEMALE,ECE,,Secondary,,17.0,4.19991538240072,93.9317709712367,48901,6.0,20.5,39,3,3,No,0
211652,Other,CIVIL,Nope,,N,19.0,6.21322039082169,57.2325305154843,64855,6.0,18.8,0,2,1,No,0
213167,M,ARTS,,Secondary,No,,5.62360082355568,89.6273316906812,41266,2.0,6.5,4,0,0,,0
217872,FEMALE,BIO,Nope,,,,5.41593057863298,82.9073751244276,42187,4.0,11.2,7,1,8,No,1
208880,,ARTS,N,Graduate,-,19.0,4.94931885837282,65.7534076843286,57537,6.0,,25,0,7,Y,0
203055,Female,,Nope,,Yes,26.0,4.0462068260985,54.5289176897734,55939,2.0,11.2,37,4,1,No,0
203566,Other,CIVIL,Y,None,No,23.0,5.62355152161316,61.601325680777,24616,,8.1,10,1,8,,0
200048,Male,ECE,Nope,,Y,23.0,4.53399065934891,68.5432242582153,59180,3.0,20.7,39,4,6,No,0
210324,M,CS,Nope,Primary,,19.0,5.52962777353726,89.7232712711801,30344,6.0,21.2,8,2,6,No,0
200501,,COMMERCE,N,Postgraduate,No,16.0,6.93131660156237,,55637,3.0,22.0,44,0,3,Yes,0
203185,,ECE,No,,Yes,23.0,6.45574071746464,77.8688788191718,67371,2.0,23.2,18,1,8,,0
214591,Female,CIVIL,N,Secondary,,24.0,4.94098275211619,,33684,2.0,15.6,27,4,3,No,1
200229,,,Yes,,No,17.0,5.49964906281868,82.5321738855638,84148,4.0,21.9,23,0,8,,0
215452,Female,,Yes,Postgraduate,Yes,23.0,5.51667342624303,53.9274720082131,72259,6.0,11.5,6,1,4,No,1
212193,Male,COMMERCE,No,Graduate,-,,,53.430940194431,35929,6.0,14.1,56,1,9,No,1
202824,,ARTS,N,,No,23.0,4.42292357998173,78.9408113735353,64171,6.0,21.6,19,1,5,No,0
208772,Male,ARTS,,Primary,Y,22.0,6.91900431848383,71.0711792046898,63668,4.0,,42,2,4,No,0
218441,FEMALE,CIVIL,N,Postgraduate,Y,22.0,5.01506252236169,55.714126242848,19341,5.0,9.8,32,2,8,No,1
203007,Male,ME,,,-,19.0,4.55219006664601,96.8708657203701,51032,5.0,16.6,14,0,6,Yes,0
214912,M,,Yes,,Y,22.0,4.47365619998756,77.0965877653868,43259,6.0,8.4,1,4,9,No,1
212779,Other,ARTS,Nope,,Y,16.0,6.06199947399908,45.5186866284274,12032,2.0,14.0,1,3,9,Yes,1
217688,Other,ARTS,Nope,,Yes,16.0,6.22584119348845,70.5728498059256,40885,2.0,11.0,25,1,5,No,0
204305,,CS,Nope,None,,16.0,5.29840464902202,62.2482917393553,47622,4.0,7.0,49,4,1,,0
204936,,CIVIL,Yes,None,N,,5.08592103719215,53.0597309194092,69132,,23.0,2,1,5,No,0
201074,Other,CIVIL,Nope,,,22.0,6.30085460918426,72.3889761102909,64256,3.0,7.1,18,0,9,No,0
210942,Male,CIVIL,,None,,17.0,4.88507516954732,70.8355178453408,85432,4.0,21.2,57,0,3,No,1
215645,Female,ARTS,Yes,,Y,18.0,6.81149053449416,72.9931631934306,29988,6.0,7.8,58,1,2,No,1
213977,Other,CIVIL,No,None,,20.0,6.40954017870907,56.7652701874486,24614,3.0,8.1,36,1,5,Yes,0
207653,Male,CIVIL,,None,N,26.0,5.22333455915512,,68363,4.0,6.0,34,2,7,No,0
207210,,BIO,Y,Primary,N,16.0,,62.5856868785705,67244,2.0,24.7,0,1,8,No,1
212568,FEMALE,COMMERCE,Nope,Primary,Y,21.0,4.23720568072646,73.449719706334,60921,6.0,8.9,14,2,8,No,1
202944,Other,CIVIL,Yes,Graduate,Y,18.0,5.96762528881811,78.5207584942661,53593,3.0,12.3,53,1,2,,0
213459,Female,ARTS,,Graduate,N,24.0,4.22885669969586,80.6152102948277,30758,3.0,19.1,38,1,2,No,0
210910,Male,BIO,No,,N,25.0,5.39463375726298,69.057892403593,57523,,5.3,20,1,8,No,0
216811,Male,ARTS,Nope,Secondary,-,17.0,5.29035190318277,86.3587958478385,56130,2.0,9.5,48,0,2,No,0
219363,,,,Postgraduate,-,23.0,5.08356031032973,87.583054983136,46801,5.0,20.1,13,1,3,No,0
208638,Female,COMMERCE,N,,-,19.0,4.9663721567667,83.2748496780935,72810,6.0,9.1,54,4,8,,0
210362,Other,,Yes,,,23.0,5.71419206853755,66.9132169409145,70592,5.0,23.7,1,4,4,No,0
204433,Male,,,,No,26.0,5.69711993033243,77.6056119773917,47568,5.0,6.0,28,3,3,Y,1
215652,M,CS,N,,,,6.91007798509144,62.3941885902232,82275,,7.1,26,0,0,No,0
204161,,ARTS,Y,None,Y,24.0,,84.544657488963,69576,2.0,6.3,37,3,8,Yes,0
203117,M,COMMERCE,Yes,Secondary,N,18.0,4.9714161260617,53.9041655089865,80913,2.0,7.2,45,0,5,No,0
218136,Other,BIO,Yes,Graduate,,21.0,5.83393346298027,80.2644505641167,56804,4.0,11.8,8,4,1,No,0
206878,Male,COMMERCE,No,,-,20.0,5.9974881918856,,92858,2.0,11.4,48,2,8,,1
217877,,CIVIL,No,Secondary,Y,,5.59396842270011,79.9504096440122,57193,6.0,22.1,19,4,5,No,0
210260,FEMALE,ECE,,Postgraduate,Y,16.0,4.69553386040381,63.8409307682902,33539,5.0,14.2,47,4,4,No,1
211232,M,,Y,Secondary,,17.0,5.25656583395652,79.3625062281062,35072,5.0,24.6,56,0,8,No,1
205322,FEMALE,ECE,Nope,Graduate,-,19.0,,70.2368937499987,87325,2.0,,50,4,6,No,1
215540,M,ME,N,Postgraduate,Yes,25.0,6.79499125400279,65.3039728372523,69595,4.0,17.4,43,0,7,No,0
214627,,ME,Yes,,N,23.0,,84.127635959315,22400,3.0,12.3,3,2,9,Yes,0
202419,Other,ME,Nope,,N,24.0,5.96244068876839,62.6899366939102,62675,5.0,18.4,51,0,0,No,0
214046,FEMALE,ARTS,Y,,No,21.0,5.80216242652678,,39196,4.0,14.8,8,2,5,No,1
217741,M,,,None,,18.0,5.15649791606383,71.1397068510488,49454,2.0,6.6,18,1,9,No,1
207170,,,Nope,,No,19.0,4.34103403958599,69.0867090550492,80248,4.0,20.5,26,1,5,Yes,1
213059,Other,BIO,Yes,,-,24.0,5.29487951478458,64.0341096948199,63535,6.0,11.2,45,0,4,,1
215788,FEMALE,COMMERCE,Y,Postgraduate,Yes,18.0,6.46560128280045,88.6380291334459,35588,2.0,15.5,38,3,0,Yes,0
215205,Male,BIO,Yes,Primary,,21.0,5.23738446559712,71.7401626019701,71625,3.0,21.1,46,4,4,No,0
201017,Male,COMMERCE,Nope,,N,17.0,4.75818862081458,68.9982716194051,78705,3.0,18.5,18,1,5,No,0
214076,Female,ECE,Y,,No,24.0,6.5329279484147,58.1922945744427,35686,6.0,24.5,43,0,2,No,0
212469,,ME,Y,Primary,-,19.0,4.61231806296215,91.8680868697689,79684,5.0,17.9,55,0,2,No,0
208540,Male,CS,,Graduate,No,21.0,5.45655384904923,80.5816640270124,31034,3.0,15.3,31,4,2,No,0
207743,Male,CS,No,Secondary,No,23.0,5.67495973973618,65.311171270661,60570,3.0,21.1,26,3,6,,0
201928,,ME,N,Primary,,17.0,4.00534607670767,86.7112040482015,-1264,3.0,16.5,44,3,0,No,0
219229,Female,ARTS,No,Graduate,,,6.31383322867782,84.265398635009,81486,4.0,7.1,35,2,3,Yes,0
200350,,ME,,Graduate,,21.0,4.83225648857798,43.6972485465108,89827,4.0,13.7,13,1,2,No,0
214946,,ME,,Primary,-,17.0,,56.5459994130636,32302,5.0,9.3,30,2,5,No,0
200223,,,Y,,,23.0,4.99144837625515,64.5668675932782,82376,6.0,9.1,9,1,3,No,1
206030,,COMMERCE,,Primary,Yes,21.0,6.8978307408672,71.7967987674682,36491,5.0,9.1,31,0,4,Yes,1
